,developer_group_id,developer_group_name,developer_group_address,region_id,region_name,startDate,endDate,total_living_floor_size,appt_num,object_count,total_living_floor_size_pct,typed_volume_pct,rating
4775,4970890001,ЭХО,"Московская область, 142253, г. Протвино, ш. Кременковское, д. 2",1768,Московская область,2019-01-31,2019-03-07,32090,622,4,0.1954805434420024,100.0,93
4776,2972355001,Группа компаний КСМ,"Республика Карелия, 185035, г. Петрозаводск, ул. Энгельса, д. 25",1,Итого,2016-10-06,2019-03-14,32093,680,8,0.02355848747419306,30.053282647306265,790
4777,2972355001,Группа компаний КСМ,"Республика Карелия, 185035, г. Петрозаводск, ул. Энгельса, д. 25",1331,Республика Карелия,2016-10-06,2019-03-14,32093,680,8,9.198495818214129,30.053282647306265,4
4778,10042916001,Строительная компания ВЕЛЕССТРОЙ,"г.Москва, 125047, г. Москва, ул. 2-я Тверская-Ямская, д. 10",1,Итого,2019-03-20,2019-03-20,31960,357,1,0.023460856251369774,0.0,794
4779,10042916001,Строительная компания ВЕЛЕССТРОЙ,"г.Москва, 125047, г. Москва, ул. 2-я Тверская-Ямская, д. 10",1762,г. Москва,2019-03-20,2019-03-20,31960,357,1,0.17118191093538007,0.0,79
4780,4968602001,СЭСМА,"Московская область, 141411, г. Химки, ул. Пожарского, д. 204",1,Итого,2018-04-03,2019-04-01,32413,416,3,0.02379338966444457,0.0,787
4781,4968602001,СЭСМА,"Московская область, 141411, г. Химки, ул. Пожарского, д. 204",1768,Московская область,2018-04-03,2019-04-01,32413,416,3,0.19744814130837096,0.0,92
4782,5050110001,KR Properties,"г.Москва, 117105, г. Москва, ш. Варшавское, д. 9, стр. 1Б",1,Итого,2019-02-20,2019-04-01,31792,432,3,0.02333753260148773,0.0,795
4783,5050110001,KR Properties,"г.Москва, 117105, г. Москва, ш. Варшавское, д. 9, стр. 1Б",1762,г. Москва,2019-02-20,2019-04-01,31792,432,3,0.1702820811156947,0.0,80
4784,6866071001,НПО ИНТЕК,"Краснодарский край, 354000, г. Сочи, ул. Ударная, д. 3, оф. 1",1,Итого,2019-03-18,2019-03-18,31780,832,2,0.0233287237693533,0.0,796
4785,6866071001,НПО ИНТЕК,"Краснодарский край, 354000, г. Сочи, ул. Ударная, д. 3, оф. 1",1879,Краснодарский край,2019-03-18,2019-03-18,31780,832,2,0.36453795846125525,0.0,67
4786,9267167001,Дионис,"Республика Татарстан (Татарстан), г. Казань, ул. Мартына Межлаука, д. 13, оф. 15",1,Итого,2019-04-02,2019-04-02,31768,684,4,0.023319914937218866,100.0,797
4787,9267167001,Дионис,"Республика Татарстан (Татарстан), г. Казань, ул. Мартына Межлаука, д. 13, оф. 15",1216,Республика Татарстан (Татарстан),2019-04-02,2019-04-02,31768,684,4,1.251618795242052,100.0,24
4788,452833001,Группа компаний КПД-1,"Ульяновская область, 432026, г. Ульяновск, ш. Московское, д. 26",1,Итого,2017-07-11,2019-01-21,31558,717,3,0.023165760374866312,100.0,802
4789,452833001,Группа компаний КПД-1,"Ульяновская область, 432026, г. Ульяновск, ш. Московское, д. 26",1220,Ульяновская область,2017-07-11,2019-01-21,31558,717,3,3.9181457900853207,100.0,8
4790,2237787001,Группа компаний СБК,"Тюменская область, 625023, г. Тюмень, ул. Харьковская, д. 83, корп. А, стр. 4",1,Итого,2016-10-26,2019-03-19,31764,810,5,0.023316978659840722,100.0,798
4791,2237787001,Группа компаний СБК,"Тюменская область, 625023, г. Тюмень, ул. Харьковская, д. 83, корп. А, стр. 4",1687,Тюменская область,2016-10-26,2019-03-19,31764,810,5,1.093448089615651,100.0,22
4792,2237787001,Группа компаний СБК,"Тюменская область, 625023, г. Тюмень, ул. Харьковская, д. 83, корп. А, стр. 4",16873,Тюменская область (без автономных округов),2016-10-26,2019-03-19,31764,810,5,1.8018907259128156,100.0,17
4793,5761065001,Сибирские жилые кварталы,"Новосибирская область, р-н Новосибирский, 630501, пгт Краснообск, ул. Центральная, д. БV-1, оф. 63-73",1,Итого,2018-12-17,2019-03-13,31603,479,12,0.02319879349537043,0.0,800
4794,5761065001,Сибирские жилые кварталы,"Новосибирская область, р-н Новосибирский, 630501, пгт Краснообск, ул. Центральная, д. БV-1, оф. 63-73",1545,Новосибирская область,2018-12-17,2019-03-13,31603,479,12,0.8633597844209495,0.0,38
4795,7610059001,Инвестиционная компания Рентал Ф,"Ярославская область, 150023, г. Ярославль, пр-кт Московский, д. 78",1,Итого,2019-03-06,2019-03-06,31650,584,3,0.02323329475456362,100.0,799
4796,7610059001,Инвестиционная компания Рентал Ф,"Ярославская область, 150023, г. Ярославль, пр-кт Московский, д. 78",1775,Ярославская область,2019-03-06,2019-03-06,31650,584,3,2.6242519016498376,100.0,12
4797,5863812001,Компания Стройсервис,"Орловская область, 302030, г. Орeл, ул. Пушкина, д. 54, оф. 8",1,Итого,2018-10-26,2019-03-15,31297,728,7,0.02297416827594242,0.0,805
4798,5863812001,Компания Стройсервис,"Орловская область, 302030, г. Орeл, ул. Пушкина, д. 54, оф. 8",1769,Орловская область,2018-10-26,2019-03-15,31297,728,7,5.246632110454707,0.0,6
4799,838320001,Инвестиционно-строительная компания Баугрупп,"Тюменская область, 625008, г. Тюмень, ул. Самарцева, д. 8, оф. 76",1,Итого,2017-06-09,2019-03-11,31482,629,10,0.023109971104681576,54.361222285750586,803
4800,838320001,Инвестиционно-строительная компания Баугрупп,"Тюменская область, 625008, г. Тюмень, ул. Самарцева, д. 8, оф. 76",1687,Тюменская область,2017-06-09,2019-03-11,31482,629,10,1.083740484739955,54.361222285750586,23
4801,838320001,Инвестиционно-строительная компания Баугрупп,"Тюменская область, 625008, г. Тюмень, ул. Самарцева, д. 8, оф. 76",16872,Ямало-Ненецкий автономный округ,2017-06-09,2019-03-11,31482,629,10,11.007615331361318,54.361222285750586,1
4802,4218546001,Стандарт-realty,"Республика Дагестан, 368305, г. Каспийск, ул. Ильяшенко, д. 4",1,Итого,2017-12-29,2019-03-28,31571,412,2,0.023175303276345278,100.0,801
4803,4218546001,Стандарт-realty,"Республика Дагестан, 368305, г. Каспийск, ул. Ильяшенко, д. 4",1435,Республика Дагестан,2017-12-29,2019-03-28,31571,412,2,3.951185568429563,100.0,5
4804,6597657001,Виктория Девелопмент,"Московская область, 144001, г. Электросталь, ул. Карла Маркса, д. 20",1,Итого,2018-04-10,2019-03-18,31311,688,1,0.022984445246765926,0.0,804
4805,6597657001,Виктория Девелопмент,"Московская область, 144001, г. Электросталь, ул. Карла Маркса, д. 20",1768,Московская область,2018-04-10,2019-03-18,31311,688,1,0.1907351603525253,0.0,95
4806,5524304001,НовМонолитСтрой,"г.Москва, 109125, г. Москва, пр-кт Волгоградский, д. 47",1,Итого,2018-10-15,2019-03-18,31114,670,1,0.02283983358589234,100.0,808
4807,5524304001,НовМонолитСтрой,"г.Москва, 109125, г. Москва, пр-кт Волгоградский, д. 47",1209,Нижегородская область,2018-10-15,2019-03-18,31114,670,1,2.1755653400291015,100.0,10
4808,1917312001,Группа компаний РОЭЛ,"г.Москва, 109029, г. Москва, ул. Нижегородская, д. 32, стр. 15",1,Итого,2019-02-25,2019-02-26,31131,723,11,0.02285231276474945,0.0,807
4809,1917312001,Группа компаний РОЭЛ,"г.Москва, 109029, г. Москва, ул. Нижегородская, д. 32, стр. 15",1768,Московская область,2019-02-25,2019-02-26,31131,723,11,0.1896386661855088,0.0,97
4810,4885437001,Группа компаний Обрэй,"Московская область, р-н Красногорский, 143432, пгт Нахабино, ул. Институтская, стр. 1",1,Итого,2017-05-29,2019-02-25,31177,715,1,0.022886079954598106,0.0,806
4811,4885437001,Группа компаний Обрэй,"Московская область, р-н Красногорский, 143432, пгт Нахабино, ул. Институтская, стр. 1",1768,Московская область,2017-05-29,2019-02-25,31177,715,1,0.18991888136152413,0.0,96
4812,6006072001,Хозрасчетная строительно-технологическая фирма Фобос,"Московская область, г. Дзержинский, ул. Угрешская, д. 30",1,Итого,2019-03-07,2019-03-07,30443,416,1,0.0223472730557087,100.0,820
4813,6006072001,Хозрасчетная строительно-технологическая фирма Фобос,"Московская область, г. Дзержинский, ул. Угрешская, д. 30",1768,Московская область,2019-03-07,2019-03-07,30443,416,1,0.18544762181380114,100.0,99
4814,1055372001,Группа компаний АСК,"Нижегородская область, 603000, г. Нижний Новгород, ул. Белинского, д. 64",1,Итого,2018-06-18,2019-02-22,30981,863,9,0.022742202363069054,0.0,810
4815,1055372001,Группа компаний АСК,"Нижегородская область, 603000, г. Нижний Новгород, ул. Белинского, д. 64",1209,Нижегородская область,2018-06-18,2019-02-22,30981,863,9,2.1662656617420324,0.0,11
4816,4965347001,Северная Строительная Компания,"Московская область, р-н Мытищинский, 141008, г. Мытищи, ул. Летняя, д. 15/20, оф. 19",1,Итого,2019-03-04,2019-03-04,30837,530,1,0.022636496377455875,100.0,813
4817,4965347001,Северная Строительная Компания,"Московская область, р-н Мытищинский, 141008, г. Мытищи, ул. Летняя, д. 15/20, оф. 19",1768,Московская область,2019-03-04,2019-03-04,30837,530,1,0.18784772571271513,100.0,98
4818,3691183001,Группа компаний Мервинский,"Рязанская область, 390005, г. Рязань, ул. Стройкова, д. 11",1,Итого,2018-01-15,2019-02-25,30953,506,2,0.022721648421422047,38.261234775304494,811
4819,3691183001,Группа компаний Мервинский,"Рязанская область, 390005, г. Рязань, ул. Стройкова, д. 11",1770,Рязанская область,2018-01-15,2019-02-25,30953,506,2,1.2608043926322392,38.261234775304494,10
4820,7599216001,НОВЫЙ ДОМ ПЛЮС,"Приморский край, 690088, г. Владивосток, ул. Жигура, д. 26, оф. 1",1,Итого,2019-03-06,2019-03-15,30909,640,3,0.022689349370262464,77.55022808890614,812
4821,7599216001,НОВЫЙ ДОМ ПЛЮС,"Приморский край, 690088, г. Владивосток, ул. Жигура, д. 26, оф. 1",1104,Приморский край,2019-03-06,2019-03-15,30909,640,3,3.255748303869842,77.55022808890614,11
4822,4995983001,Группа Компаний Наш Город,"Ростовская область, 344002, г. Ростов-на-Дону, ул. Береговая, д. 10, оф. 9",1,Итого,2018-04-08,2019-03-05,30746,887,8,0.022569696067103098,89.46854875430951,814
4823,4995983001,Группа Компаний Наш Город,"Ростовская область, 344002, г. Ростов-на-Дону, ул. Береговая, д. 10, оф. 9",1883,Ростовская область,2018-04-08,2019-03-05,30746,887,8,0.8661150040494383,89.46854875430951,23
4824,7619171001,Специализированный застройщик Вита-Строй,"Краснодарский край, 353905, г. Новороссийск, ул. Свердлова, д. 42, оф. 1",1,Итого,2019-03-19,2019-04-01,30001,693,40,0.022022814405423797,100.0,832
4825,7619171001,Специализированный застройщик Вита-Строй,"Краснодарский край, 353905, г. Новороссийск, ул. Свердлова, д. 42, оф. 1",1879,Краснодарский край,2019-03-19,2019-04-01,30001,693,40,0.34413163284443415,100.0,71
4826,1918386001,СК Анастасия,"Ростовская область, 346880, г. Батайск, ул. Северная звезда, д. 10, корп. 1, оф. 3",1,Итого,2017-06-23,2019-03-05,30489,628,8,0.022381040245557354,4.991964314998852,818
4827,1918386001,СК Анастасия,"Ростовская область, 346880, г. Батайск, ул. Северная звезда, д. 10, корп. 1, оф. 3",1883,Ростовская область,2017-06-23,2019-03-05,30489,628,8,0.8588753125110039,4.991964314998852,24
4828,7617058001,Строительная Компания ВЕКТОР,"Краснодарский край, 350000, г. Краснодар, ул. Шоссе Нефтянников, д. 22/1",1,Итого,2019-03-25,2019-03-25,30643,619,4,0.022494086924615894,100.0,816
4829,7617058001,Строительная Компания ВЕКТОР,"Краснодарский край, 350000, г. Краснодар, ул. Шоссе Нефтянников, д. 22/1",1879,Краснодарский край,2019-03-25,2019-03-25,30643,619,4,0.3514958043149227,100.0,69
4830,5758971001,Группа компаний РСУ-10,"Самарская область, 443034, г. Самара, ул. Юбилейная, д. 55, оф. 1",1,Итого,2018-02-07,2019-03-07,30700,552,1,0.022535928877254443,0.0,815
4831,5758971001,Группа компаний РСУ-10,"Самарская область, 443034, г. Самара, ул. Юбилейная, д. 55, оф. 1",1217,Самарская область,2018-02-07,2019-03-07,30700,552,1,1.1475966261406811,0.0,24
4832,9527461001,СЕВЕР,"Республика Марий Эл, р-н Медведевский, 425200, пгт Медведево, ул. Чехова, д. 17, корп. А, оф. 4",1,Итого,2018-10-17,2019-03-14,30521,646,10,0.022404530464582503,100.0,817
4833,9527461001,СЕВЕР,"Республика Марий Эл, р-н Медведевский, 425200, пгт Медведево, ул. Чехова, д. 17, корп. А, оф. 4",1214,Республика Марий Эл,2018-10-17,2019-03-14,30521,646,10,7.624036410325584,100.0,3
4834,1847014001,Группа компаний Rosinka International Group,"Московская область, р-н Красногорский, 143442, с. Ангелово, ул. Центральная, д. МЖК Росинка",1,Итого,2016-10-19,2019-04-02,30184,470,8,0.02215714909547388,0.0,825
4835,1847014001,Группа компаний Rosinka International Group,"Московская область, р-н Красногорский, 143442, с. Ангелово, ул. Центральная, д. МЖК Росинка",1768,Московская область,2016-10-19,2019-04-02,30184,470,8,0.1838698885401496,0.0,100
4836,5584610001,Региональное управление строительства,"Забайкальский край, 672007, город Чита, ул. Чкалова, д. 158",1,Итого,2018-11-06,2019-03-12,30203,557,5,0.022171096413020064,100.0,824
4837,5584610001,Региональное управление строительства,"Забайкальский край, 672007, город Чита, ул. Чкалова, д. 158",1541,Забайкальский край,2018-11-06,2019-03-12,30203,557,5,19.330662297432223,100.0,3
4838,4102609001,Группа компаний Новые Кварталы,"г.Москва, 142190, г. Москва, ул. Заречная, д. 4",1,Итого,2017-05-03,2019-04-02,30431,595,4,0.022338464223574266,90.97959317800927,821
4839,4102609001,Группа компаний Новые Кварталы,"г.Москва, 142190, г. Москва, ул. Заречная, д. 4",1768,Московская область,2017-05-03,2019-04-02,19615,423,1,0.11948740603349571,100.0,144
4840,4102609001,Группа компаний Новые Кварталы,"г.Москва, 142190, г. Москва, ул. Заречная, д. 4",1762,г. Москва,2017-05-03,2019-04-02,10816,172,3,0.057931900772123616,74.62093195266272,110
4841,6218757001,Тюменьэнергострой,"Тюменская область, 625013, г. Тюмень, ул. 50 лет Октября, д. 73",1,Итого,2019-03-18,2019-03-19,30488,579,3,0.022380306176212818,100.0,819
4842,6218757001,Тюменьэнергострой,"Тюменская область, 625013, г. Тюмень, ул. 50 лет Октября, д. 73",1687,Тюменская область,2019-03-18,2019-03-19,30488,579,3,1.049522898759664,100.0,24
4843,6218757001,Тюменьэнергострой,"Тюменская область, 625013, г. Тюмень, ул. 50 лет Октября, д. 73",16873,Тюменская область (без автономных округов),2019-03-18,2019-03-19,30488,579,3,1.7295064995475986,100.0,18
4844,5363355001,Группа Компаний Ромекс-Кубань,"Краснодарский край, 350020, г. Краснодар, ул. Дзержинского, д. 100",1,Итого,2018-05-07,2019-03-20,30176,714,4,0.022151276540717593,0.0,826
4845,5363355001,Группа Компаний Ромекс-Кубань,"Краснодарский край, 350020, г. Краснодар, ул. Дзержинского, д. 100",1879,Краснодарский край,2018-05-07,2019-03-20,30176,714,4,0.34613900045710627,0.0,70
4846,10046756001,МосОблСтрой №11,"Московская область, 142072, г. Домодедово, ул. пос. санатория Подмосковье, д. 53, оф. 4",1,Итого,2019-03-14,2019-03-14,29707,335,2,0.02180699801813022,100.0,837
4847,10046756001,МосОблСтрой №11,"Московская область, 142072, г. Домодедово, ул. пос. санатория Подмосковье, д. 53, оф. 4",1768,Московская область,2019-03-14,2019-03-14,29707,335,2,0.1809641789975558,100.0,102
4848,7389343001,ЕТ-Девелопмент,"Республика Дагестан, 367007, г. Махачкала, ул. Лаптиева, д. 31",1,Итого,2019-03-28,2019-03-29,30111,620,5,0.022103562033322754,0.0,828
4849,7389343001,ЕТ-Девелопмент,"Республика Дагестан, 367007, г. Махачкала, ул. Лаптиева, д. 31",1435,Республика Дагестан,2019-03-28,2019-03-29,30111,620,5,3.768463103828912,0.0,6
4850,6006437001,Строительная компания Перспективные Строительные Технологии,"Московская область, г. Реутов, пр-кт Юбилейный, д. 72, оф. 28",1,Итого,2019-03-04,2019-03-04,30089,660,1,0.022087412507742963,100.0,829
4851,6006437001,Строительная компания Перспективные Строительные Технологии,"Московская область, г. Реутов, пр-кт Юбилейный, д. 72, оф. 28",1768,Московская область,2019-03-04,2019-03-04,30089,660,1,0.1832911832853353,100.0,101
4852,606886001,Группа компаний Омск-Трэйс,"Омская область, 644010, г. Омск, ул. Маршала Жукова, д. 101, корп. 1",1,Итого,2016-07-20,2019-04-02,30131,546,3,0.022118243420213474,77.6310112508712,827
4853,606886001,Группа компаний Омск-Трэйс,"Омская область, 644010, г. Омск, ул. Маршала Жукова, д. 101, корп. 1",1687,Тюменская область,2016-07-20,2019-04-02,23391,489,2,0.8052148427213102,100.0,30
4854,606886001,Группа компаний Омск-Трэйс,"Омская область, 644010, г. Омск, ул. Маршала Жукова, д. 101, корп. 1",16871,Ханты-Мансийский автономный округ - Югра,2016-07-20,2019-04-02,23391,489,2,2.7322040550295403,100.0,8
4855,606886001,Группа компаний Омск-Трэйс,"Омская область, 644010, г. Омск, ул. Маршала Жукова, д. 101, корп. 1",1546,Омская область,2016-07-20,2019-04-02,6740,57,1,1.2702624769364435,0.0,22
4856,5834050001,Группа предприятий Завод ЖБИ-3,"Курская область, 307170, г. Железногорск, ул. Территория Промплощадка-2",1,Итого,2017-06-05,2019-03-04,29503,537,6,0.021657247871844882,27.973426431210385,841
4857,5834050001,Группа предприятий Завод ЖБИ-3,"Курская область, 307170, г. Железногорск, ул. Территория Промплощадка-2",1766,Курская область,2017-06-05,2019-03-04,29503,537,6,7.893082349919606,27.973426431210385,4
4858,5726679001,Строительная компания Союз,"Краснодарский край, 350059, г. Краснодар, пер. Плановый, д. 12",1,Итого,2019-03-25,2019-03-25,29767,607,3,0.02185104217880238,0.0,835
4859,5726679001,Строительная компания Союз,"Краснодарский край, 350059, г. Краснодар, пер. Плановый, д. 12",1879,Краснодарский край,2019-03-25,2019-03-25,29767,607,3,0.3414474955794897,0.0,73
4860,6239603001,Строительное Управление № 6,"Тюменская область, 625001, г. Тюмень, ул. Чернышевского, д. 2А, корп. 12/3",1,Итого,2019-03-15,2019-03-15,29769,402,2,0.021852510317491452,100.0,834
4861,6239603001,Строительное Управление № 6,"Тюменская область, 625001, г. Тюмень, ул. Чернышевского, д. 2А, корп. 12/3",1687,Тюменская область,2019-03-15,2019-03-15,29769,402,2,1.0247719487397153,100.0,25
4862,6239603001,Строительное Управление № 6,"Тюменская область, 625001, г. Тюмень, ул. Чернышевского, д. 2А, корп. 12/3",16873,Тюменская область (без автономных округов),2019-03-15,2019-03-15,29769,402,2,1.6887194629045021,100.0,19
4863,5895466001,Приморстрой,"Приморский край, 692519, г. Уссурийск, ул. Механизаторов, д. 22, корп. А",1,Итого,2016-06-28,2019-03-13,30072,500,2,0.02207493332888585,100.0,830
4864,5895466001,Приморстрой,"Приморский край, 692519, г. Уссурийск, ул. Механизаторов, д. 22, корп. А",1104,Приморский край,2016-06-28,2019-03-13,30072,500,2,3.167584295641201,100.0,12
4865,5954273001,Финансово-строительная компания Родные Берега,"Иркутская область, 664022, г. Иркутск, ул. Семена Лагоды, д. 4/4",1,Итого,2017-04-28,2019-03-21,30058,823,4,0.02206465635806235,0.0,831
4866,5954273001,Финансово-строительная компания Родные Берега,"Иркутская область, 664022, г. Иркутск, ул. Семена Лагоды, д. 4/4",1542,Иркутская область,2017-04-28,2019-03-21,30058,823,4,2.5033438437463045,0.0,11
4867,3569309001,Группа компаний Дорспецстрой,"Калининградская область, 236022, г. Калининград, пр-кт Советский, д. 43",1,Итого,2017-04-27,2019-04-02,29592,566,4,0.021722580043508584,100.0,839
4868,3569309001,Группа компаний Дорспецстрой,"Калининградская область, 236022, г. Калининград, пр-кт Советский, д. 43",1325,Калининградская область,2017-04-27,2019-04-02,29592,566,4,1.6958379991037136,100.0,13
4869,8248353001,Строительная компания ЭТОДОМ,"Алтайский край, 656056, г. Барнаул, пр-кт Комсомольский, д. 80, корп. Е, оф. Н-7А",1,Итого,2018-12-07,2019-02-27,29725,609,3,0.02182021126633187,67.919259882254,836
4870,8248353001,Строительная компания ЭТОДОМ,"Алтайский край, 656056, г. Барнаул, пр-кт Комсомольский, д. 80, корп. Е, оф. Н-7А",1540,Алтайский край,2018-12-07,2019-02-27,29725,609,3,3.090408349768726,67.919259882254,10
4871,7080922001,ИКАР,"Челябинская область, 454091, г. Челябинск, ул. Цвиллинга, д. 25, оф. 104",1,Итого,2017-10-30,2019-03-18,61467,1329,12,0.045121040400592796,100.0,440
4872,7080922001,ИКАР,"Челябинская область, 454091, г. Челябинск, ул. Цвиллинга, д. 25, оф. 104",1656,Челябинская область,2017-10-30,2019-03-18,61467,1329,12,3.9014504049848586,100.0,9
4873,7765277001,Группа компаний STONE HEDGE,"г.Москва, 105066, г. Москва, ул. Нижняя Красносельская, д. 35, стр. 9",1,Итого,2019-03-22,2019-03-29,29884,403,2,0.02193692829211309,0.0,833
4874,7765277001,Группа компаний STONE HEDGE,"г.Москва, 105066, г. Москва, ул. Нижняя Красносельская, д. 35, стр. 9",1762,г. Москва,2019-03-22,2019-03-29,29884,403,2,0.16006258530641107,0.0,82
4875,2610237001,БурГражданСтрой,"Республика Бурятия, 670000, г. Улан-Удэ, ул. Балтахинова, д. 15, оф. 401",1,Итого,2018-11-06,2019-04-01,61822,1371,8,0.04538163501790307,14.397787195496749,439
4876,2610237001,БурГражданСтрой,"Республика Бурятия, 670000, г. Улан-Удэ, ул. Балтахинова, д. 15, оф. 401",1548,Республика Бурятия,2018-11-06,2019-04-01,61822,1371,8,19.910787613327106,14.397787195496749,3
4877,1900881001,MOS CITY GROUP,"г.Москва, 123100, г. Москва, наб. Краснопресненская, д. 14, стр. 1",1,Итого,2019-03-21,2019-04-01,61414,539,4,0.045082134725332394,0.0,441
4878,1900881001,MOS CITY GROUP,"г.Москва, 123100, г. Москва, наб. Краснопресненская, д. 14, стр. 1",1762,г. Москва,2019-03-21,2019-04-01,61414,539,4,0.32894136039378696,0.0,57
4879,5055500001,Стройресурс,"г.Санкт-Петербург, 198255, г. Санкт-Петербург, ул. Лени Голикова, д. 35, корп. А, стр. 17Н КОМ6",1,Итого,2019-03-19,2019-03-19,29685,670,2,0.02179084849255043,100.0,838
4880,5055500001,Стройресурс,"г.Санкт-Петербург, 198255, г. Санкт-Петербург, ул. Лени Голикова, д. 35, корп. А, стр. 17Н КОМ6",1326,Ленинградская область,2019-03-19,2019-03-19,29685,670,2,0.5406432206418074,100.0,38
4881,4782369001,Верхневолжский Строительный Холдинг,"Ивановская область, 153000, г. Иваново, ул. Лежневская, д. 119, оф. 17а",1,Итого,2019-03-28,2019-03-28,27143,542,2,0.01992484421873998,0.0,905
4882,4782369001,Верхневолжский Строительный Холдинг,"Ивановская область, 153000, г. Иваново, ул. Лежневская, д. 119, оф. 17а",1763,Ивановская область,2019-03-28,2019-03-28,27143,542,2,5.53995305643433,0.0,6
4883,7622451001,Внешоптоторг,"Краснодарский край, 354024, г. Сочи, ул. Есауленко, д. 6, корп. А",1,Итого,2018-12-25,2019-03-18,29520,328,4,0.021669727050701994,0.0,840
4884,7622451001,Внешоптоторг,"Краснодарский край, 354024, г. Сочи, ул. Есауленко, д. 6, корп. А",1879,Краснодарский край,2018-12-25,2019-03-18,29520,328,4,0.33861423957760395,0.0,74
4885,1999858001,Группа компаний Ярстройзаказчик,"Ярославская область, 150049, г. Ярославль, ул. Лисицына, д. 7",1,Итого,2017-04-24,2019-03-27,29502,463,3,0.021656513802500346,55.84028201477866,842
4886,1999858001,Группа компаний Ярстройзаказчик,"Ярославская область, 150049, г. Ярославль, ул. Лисицына, д. 7",1775,Ярославская область,2017-04-24,2019-03-27,29502,463,3,2.4461510142961616,55.84028201477866,13
4887,10735697001,Фрегат,"г.Москва, 121351, г. Москва, ул. Коцюбинского, д. 9, корп. 2",1,Итого,2019-03-06,2019-03-06,29299,658,21,0.021507497725559543,0.0,845
4888,10735697001,Фрегат,"г.Москва, 121351, г. Москва, ул. Коцюбинского, д. 9, корп. 2",1768,Московская область,2019-03-06,2019-03-06,29299,658,21,0.178478792218985,0.0,103
4889,6735939001,Строительная компания Kalinka Group,"Удмуртская Республика, 426035, г. Ижевск, ул. им. Репина, д. 35/1, оф. 2",1,Итого,2019-03-29,2019-04-02,29014,604,11,0.02129828796236679,0.0,849
4890,6735939001,Строительная компания Kalinka Group,"Удмуртская Республика, 426035, г. Ижевск, ул. им. Репина, д. 35/1, оф. 2",1762,г. Москва,2019-03-29,2019-04-02,2562,8,8,0.013722404750201618,0.0,143
4891,6735939001,Строительная компания Kalinka Group,"Удмуртская Республика, 426035, г. Ижевск, ул. им. Репина, д. 35/1, оф. 2",1219,Удмуртская Республика,2019-03-29,2019-04-02,26452,596,3,2.8580628013164464,0.0,10
4892,5856428001,Docklands Development,"г.Санкт-Петербург, г. Санкт-Петербург, пр-кт Средний, д. 85",1,Итого,2018-09-07,2019-03-26,29428,539,3,0.021602192671004685,0.0,843
4893,5856428001,Docklands Development,"г.Санкт-Петербург, г. Санкт-Петербург, пр-кт Средний, д. 85",1324,г. Санкт-Петербург,2018-09-07,2019-03-26,29428,539,3,0.1954742412470178,0.0,58
4894,5820034001,КМ-Инвест,"Краснодарский край, 350915, г. Краснодар, ул. Красноармейская, д. 36, корп. Д",1,Итого,2017-05-19,2019-04-02,29202,641,2,0.02143629299913955,100.0,847
4895,5820034001,КМ-Инвест,"Краснодарский край, 350915, г. Краснодар, ул. Красноармейская, д. 36, корп. Д",1879,Краснодарский край,2017-05-19,2019-04-02,11611,263,1,0.1331859734327764,100.0,112
4896,5820034001,КМ-Инвест,"Краснодарский край, 350915, г. Краснодар, ул. Красноармейская, д. 36, корп. Д",1883,Ростовская область,2017-05-19,2019-04-02,17591,378,1,0.4955385753019472,100.0,38
4897,4370137001,Ак Барс Холдинг,"Республика Татарстан (Татарстан), 420094, г. Казань, ул. Короленко, д. 58, корп. А",1,Итого,2017-05-26,2019-04-02,28920,603,4,0.02122928544398041,83.40248962655602,851
4898,4370137001,Ак Барс Холдинг,"Республика Татарстан (Татарстан), 420094, г. Казань, ул. Короленко, д. 58, корп. А",1216,Республика Татарстан (Татарстан),2017-05-26,2019-04-02,28920,603,4,1.1394112175270759,83.40248962655602,26
4899,4961723001,Монолевер-Трейд,"г.Москва, 125080, г. Москва, ш. Волоколамское, д. 1, стр. 1, оф. помещение 4, комната 46",1,Итого,2019-03-14,2019-03-14,29251,535,1,0.021472262397021817,0.0,846
4900,4961723001,Монолевер-Трейд,"г.Москва, 125080, г. Москва, ш. Волоколамское, д. 1, стр. 1, оф. помещение 4, комната 46",1768,Московская область,2019-03-14,2019-03-14,29251,535,1,0.17818639377444725,0.0,104
4901,3181462001,Строительная компания Ролстрой,"Республика Башкортостан, 452620, г. Октябрьский, пр-кт Ленина, д. 51/2",1,Итого,2017-06-16,2019-03-15,29377,696,4,0.021564755134433348,30.27878952922354,844
4902,3181462001,Строительная компания Ролстрой,"Республика Башкортостан, 452620, г. Октябрьский, пр-кт Ленина, д. 51/2",1213,Республика Башкортостан,2017-06-16,2019-03-15,29377,696,4,0.6657968269207015,30.27878952922354,28
4903,5518260001,Строительная компания Амурстрой,"Амурская область, 675000, г. Благовещенск, пер. Святителя Иннокентия, д. 1",1,Итого,2017-04-26,2019-03-11,28973,542,6,0.021268191119240814,100.0,850
4904,5518260001,Строительная компания Амурстрой,"Амурская область, 675000, г. Благовещенск, пер. Святителя Иннокентия, д. 1",1101,Амурская область,2017-04-26,2019-03-11,28973,542,6,21.666591884656228,100.0,1
4905,6049158001,Строительная компания Жупиков,"Тамбовская область, 392012, г. Тамбов, ул. Пионерская, д. 9, оф. 195",1,Итого,2018-06-28,2019-03-15,28900,394,5,0.02121460405708969,87.14532871972318,853
